web-scraper-start-url,title,author,image-src,Year,URL-href
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=4,The Talented Mr Ripley (Ripley #1),Patricia Highsmith,//covers.openlibrary.org/b/olid/OL32133954M-M.jpg,First published in 1955,https://openlibrary.org/works/OL59455W?edition=ia%3Apleinsoleilmonsi0000high
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=4,The Silence of the Lambs,Thomas Harris,//covers.openlibrary.org/b/olid/OL33891299M-M.jpg,First published in 1988,https://openlibrary.org/works/OL23481W?edition=ia%3Asilenceoflambs0000harr_m8a6
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=4,Prey,Michael Crichton,//covers.openlibrary.org/b/olid/OL33896928M-M.jpg,First published in 2002,https://openlibrary.org/works/OL46883W?edition=ia%3Apreynovel0000cric_a9b3
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Lost Symbol,Dan Brown,//covers.openlibrary.org/b/olid/OL38562002M-M.jpg,First published in 2009,https://openlibrary.org/works/OL14873315W?edition=ia%3Aosimboloperdido0000brow_y0y4
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Storm Island,Ken Follett,//covers.openlibrary.org/b/olid/OL26137049M-M.jpg,First published in 1978,https://openlibrary.org/works/OL1914088W?edition=ia%3Aeyeofneedlecdn0000unse
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Jurassic Park,Michael Crichton,//covers.openlibrary.org/b/olid/OL33897070M-M.jpg,First published in 1990,https://openlibrary.org/works/OL46881W?edition=ia%3Ajurassicparknove0000cric
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Runaway Jury,John Grisham,//covers.openlibrary.org/b/olid/OL33947471M-M.jpg,First published in 1996,https://openlibrary.org/works/OL76984W?edition=ia%3Arunawayjury0000gris_s4l6
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,A Time to Kill,John Grisham,//covers.openlibrary.org/b/olid/OL8355171M-M.jpg,First published in 1989,https://openlibrary.org/works/OL77001W?edition=ia%3Atimetokill00john
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Lost World,Michael Crichton,//covers.openlibrary.org/b/olid/OL33896389M-M.jpg,First published in 1995,https://openlibrary.org/works/OL46876W?edition=ia%3Alostworldnovel0000cric_e6o9
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,They Came to Baghdad,Agatha Christie,//covers.openlibrary.org/b/olid/OL12520655M-M.jpg,First published in 1951,https://openlibrary.org/works/OL472215W?edition=ia%3Arendezvousabagda0000chri
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Client,John Grisham,//covers.openlibrary.org/b/olid/OL37038774M-M.jpg,First published in 1993,https://openlibrary.org/works/OL77022W?edition=ia%3Aclient0000gris_z1r7
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Partner,John Grisham,//covers.openlibrary.org/b/olid/OL32934302M-M.jpg,First published in 1997,https://openlibrary.org/works/OL77004W?edition=ia%3Apartner0000gris_p5q8
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Digital Fortress,Dan Brown,//covers.openlibrary.org/b/olid/OL17948330M-M.jpg,First published in 1998,https://openlibrary.org/works/OL76836W?edition=ia%3Adigitalfortress000brow
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Brighton rock,Graham Greene,//covers.openlibrary.org/b/olid/OL18314582M-M.jpg,First published in 1938,https://openlibrary.org/works/OL106083W?edition=ia%3Abrightonrock00gree
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Glinda of Oz,L. Frank Baum,//covers.openlibrary.org/b/olid/OL20939094M-M.jpg,First published in 1920,https://openlibrary.org/works/OL262391W?edition=ia%3Aglindaofoz0000baum_k0n3
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Sittaford Mystery,Agatha Christie,//covers.openlibrary.org/b/olid/OL28317311M-M.jpg,First published in 1931,https://openlibrary.org/works/OL471664W?edition=ia%3Amurderathazelmoo00chri
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The After House,Mary Roberts Rinehart,//covers.openlibrary.org/b/olid/OL11418883M-M.jpg,First published in 1914,https://openlibrary.org/works/OL137397W?edition=ia%3Aafterhouse0000rine
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Death Comes as the End,Agatha Christie,//covers.openlibrary.org/b/olid/OL24204854M-M.jpg,First published in 1944,https://openlibrary.org/works/OL471898W?edition=ia%3Adeathcomesasend00chri
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Triple,Ken Follett,//covers.openlibrary.org/b/olid/OL20169779M-M.jpg,First published in 1979,https://openlibrary.org/works/OL1914091W?edition=ia%3Atriplenove00foll
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Hija de la fortuna,Isabel Allende,//covers.openlibrary.org/b/olid/OL9328651M-M.jpg,First published in 1998,https://openlibrary.org/works/OL1905246W?edition=ia%3Afilledudestin0000alle
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,Passenger to Frankfurt,Agatha Christie,//covers.openlibrary.org/b/olid/OL28317292M-M.jpg,First published in 1970,https://openlibrary.org/works/OL472607W?edition=ia%3Apassengertofrank00chri
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Pelican Brief,John Grisham,//covers.openlibrary.org/b/olid/OL31891509M-M.jpg,First published in 1992,https://openlibrary.org/works/OL76965W?edition=ia%3Apelicanbrief0000gris_v3w5
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=3,The Rainmaker,John Grisham,//covers.openlibrary.org/b/olid/OL19256836M-M.jpg,First published in 1995,https://openlibrary.org/works/OL77021W?edition=ia%3Arainmaker0000gris_p5k1
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Woman in White,Wilkie Collins,//covers.openlibrary.org/b/olid/OL23361006M-M.jpg,First published in 1860,https://openlibrary.org/works/OL176045W?edition=ia%3Awomaninwhite01coll
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Angels & Demons,Dan Brown,//covers.openlibrary.org/b/olid/OL24777120M-M.jpg,First published in 2000,https://openlibrary.org/works/OL76833W?edition=ia%3Aangelsdemons0000brow_w1a1
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Voyage au Centre de la Terre,Jules Verne,//covers.openlibrary.org/b/olid/OL6904903M-M.jpg,First published in 1867,https://openlibrary.org/works/OL1099513W?edition=ia%3Ajourneytocentreo00vern_3
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Pearl,John Steinbeck,//covers.openlibrary.org/b/olid/OL20941696M-M.jpg,First published in 1945,https://openlibrary.org/works/OL7966242W?edition=ia%3Apearl00stei_3
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Secret Agent: A Simple Tale,Joseph Conrad,//covers.openlibrary.org/b/olid/OL7251393M-M.jpg,First published in 1907,https://openlibrary.org/works/OL39108W?edition=ia%3Asecretagentsimpl00conriala
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Lord of the Flies,William Golding,//covers.openlibrary.org/b/olid/OL37063954M-M.jpg,First published in 1954,https://openlibrary.org/works/OL2430140W?edition=ia%3Ayingwang0000unse
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,White Fang,Jack London,//covers.openlibrary.org/b/olid/OL23359809M-M.jpg,First published in 1905,https://openlibrary.org/works/OL74504W?edition=ia%3Awhitefang00lond
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Mysterious affair at Styles,Agatha Christie,//covers.openlibrary.org/b/olid/OL24214842M-M.jpg,First published in 1920,https://openlibrary.org/works/OL472715W?edition=ia%3Amysteriousaffair00chri
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Dracula,Bram Stoker,//covers.openlibrary.org/b/olid/OL7075358M-M.jpg,First published in 1897,https://openlibrary.org/works/OL85892W?edition=ia%3Adraculabr00stokuoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,And Then There Were None,Agatha Christie,//covers.openlibrary.org/b/olid/OL32520899M-M.jpg,First published in 1939,https://openlibrary.org/works/OL471565W?edition=ia%3Aandthentherewere0000unse_a4q0
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Vingt mille lieues sous les mers,Jules Verne,//covers.openlibrary.org/b/olid/OL24245739M-M.jpg,First published in 1870,https://openlibrary.org/works/OL1099280W?edition=ia%3Avingtmillelieue00vern
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Le tour du monde en quatre-vingts jours,Jules Verne,//covers.openlibrary.org/b/olid/OL25882699M-M.jpg,First published in 1873,https://openlibrary.org/works/OL1100007W?edition=ia%3ALeTourDuMondeEnQuatreVingtsJours
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Adventures of Sherlock Holmes,Arthur Conan Doyle,//covers.openlibrary.org/b/olid/OL35268128M-M.jpg,First published in 1892,https://openlibrary.org/works/OL262421W?edition=ia%3Aadventuresofsher00doylrich
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,Treasure Island,Robert Louis Stevenson,//covers.openlibrary.org/b/olid/OL38584834M-M.jpg,First published in 1880,https://openlibrary.org/works/OL24034W?edition=ia%3Aworks0000stev_b2w5
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Red Badge of Courage,Stephen Crane,//covers.openlibrary.org/b/olid/OL7180620M-M.jpg,First published in 1855,https://openlibrary.org/works/OL20844W?edition=ia%3Aredbadgeofcourag00cranrich
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Firm,John Grisham,//covers.openlibrary.org/b/olid/OL35716770M-M.jpg,First published in 1991,https://openlibrary.org/works/OL76972W?edition=ia%3Afirm0000gris_a1i4
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The Pillars of the Earth,Ken Follett,//covers.openlibrary.org/b/olid/OL35879278M-M.jpg,First published in 1800,https://openlibrary.org/works/OL1914022W?edition=ia%3Apillarsofearth0000foll_b9x4
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,"The Pathfinder: or, The inland sea",James Fenimore Cooper,//covers.openlibrary.org/b/olid/OL24511454M-M.jpg,First published in 1800,https://openlibrary.org/works/OL78009W?edition=ia%3Apathfinderorinl00coop
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,La sombra del viento,Carlos Ruiz Zafón,//covers.openlibrary.org/b/olid/OL32174489M-M.jpg,First published in 2001,https://openlibrary.org/works/OL278437W?edition=ia%3Alombreduventroma0000ruiz
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=2,The secret of Chimneys,Agatha Christie,//covers.openlibrary.org/b/olid/OL39480715M-M.jpg,First published in 1925,https://openlibrary.org/works/OL472542W?edition=ia%3Asecretofchimneys0000agat
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Clue of the Twisted Candle,Edgar Wallace,//covers.openlibrary.org/b/olid/OL23288999M-M.jpg,First published in 1900,https://openlibrary.org/works/OL1518059W?edition=ia%3Aclueoftwistedcan00walluoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Evil Shepherd,Edward Phillips Oppenheim,//covers.openlibrary.org/b/olid/OL7114756M-M.jpg,First published in 1922,https://openlibrary.org/works/OL2681032W?edition=ia%3Aevilshepherd00oppeuoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Lodger,Marie Adelaide (Belloc) Lowndes,//covers.openlibrary.org/b/olid/OL2403113M-M.jpg,First published in 1913,https://openlibrary.org/works/OL1172118W
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Eye of Osiris: A Detective Story,R. Austin Freeman,//covers.openlibrary.org/b/olid/OL35742699M-M.jpg,First published in 1911,https://openlibrary.org/works/OL13150029W?edition=ia%3Aeyeofosirisdetec00free
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,Uncle Silas: a tale of Bartram-Haugh,Joseph Sheridan Le Fanu,//covers.openlibrary.org/b/olid/OL7115788M-M.jpg,First published in 1864,https://openlibrary.org/works/OL2895543W?edition=ia%3Aunclesilastaleof00lefauoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Four Just Men,Edgar Wallace,//covers.openlibrary.org/b/olid/OL38629567M-M.jpg,First published in 1905,https://openlibrary.org/works/OL1517879W?edition=ia%3Afourjustmen00wall_1
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,A Princess of Mars,null,//covers.openlibrary.org/b/olid/OL32849056M-M.jpg,First published in 2000,https://openlibrary.org/works/OL24741956W?edition=ia%3Aprincessofmars0000burr_k9d8
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Black Robe,Wilkie Collins,//covers.openlibrary.org/b/olid/OL24142138M-M.jpg,First published in 1881,https://openlibrary.org/works/OL176068W?edition=ia%3Acihm_26960
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,Le Mystère de la chambre jaune,Gaston Leroux,//covers.openlibrary.org/b/olid/OL28350878M-M.jpg,First published in 1908,https://openlibrary.org/works/OL1833873W?edition=ia%3Amysteryofyellowr0000lero_q2k7
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,A strange disappearance,Anna Katharine Green,//covers.openlibrary.org/b/olid/OL7173450M-M.jpg,First published in 1879,https://openlibrary.org/works/OL4885721W?edition=ia%3Astrangedisappear00greeuoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,An American Tragedy,Theodore Dreiser,//covers.openlibrary.org/b/olid/OL22852188M-M.jpg,First published in 1900,https://openlibrary.org/works/OL100239W?edition=ia%3Aamericantragedy01drei
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The great impersonation,Edward Phillips Oppenheim,//covers.openlibrary.org/b/olid/OL6621855M-M.jpg,First published in 1920,https://openlibrary.org/works/OL241517W?edition=ia%3Agreatimpersonati00oppe
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Man in the Brown Suit,Agatha Christie,//covers.openlibrary.org/b/olid/OL31882529M-M.jpg,First published in 1924,https://openlibrary.org/works/OL472549W?edition=ia%3Alhommeaucompletm0000chri_l9k6
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Secret Adversary,Agatha Christie,//covers.openlibrary.org/b/olid/OL39480703M-M.jpg,First published in 1922,https://openlibrary.org/works/OL472636W?edition=ia%3Asecretaryadversa0000agat
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Man Who Was Thursday: a Nightmare,Gilbert Keith Chesterton,//covers.openlibrary.org/b/olid/OL14021636M-M.jpg,First published in 1908,https://openlibrary.org/works/OL76487W?edition=ia%3Amanwhowasthursda00ches
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,Whose Body?,Dorothy L. Sayers,//covers.openlibrary.org/b/olid/OL6654848M-M.jpg,First published in 1923,https://openlibrary.org/works/OL2234917W?edition=ia%3Awhosebody00saye_2
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Da Vinci Code,Dan Brown,//covers.openlibrary.org/b/olid/OL35697077M-M.jpg,First published in 2003,https://openlibrary.org/works/OL76837W?edition=ia%3Adavincicode0000unse_j7b8
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,"The pioneers: or, The sources of the Susquehanna, a descriptive tale",James Fenimore Cooper,//covers.openlibrary.org/b/olid/OL7090387M-M.jpg,First published in 1823,https://openlibrary.org/works/OL77997W?edition=ia%3Apioneersorsource01cooprich
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,The Innocence of Father Brown (Father Brown Mystery),G. K. (Gilbert Keith) Chesterton,//covers.openlibrary.org/b/olid/OL14007706M-M.jpg,First published in 1911,https://openlibrary.org/works/OL76341W?edition=ia%3Afatherbrown00chesuoft
https://openlibrary.org/search?subject=Fiction%2C+thrillers%2C+general&page=1,Death on the Nile,Agatha Christie,//covers.openlibrary.org/b/olid/OL26379521M-M.jpg,First published in 1937,https://openlibrary.org/works/OL471724W?edition=ia%3Adeathonnile01chri
